"AnnaBGI" "H09" "H10" "H11" "H12" "H13" "H14" "H15" "H16" "H17" "H18" "H19" "H1" "H20" "H21" "H22" "H23" "H24" "H25" "H26" "H27" "H28" "H29" "H2" "H30" "H31" "H33" "H34" "H35" "H36" "H38" "H39" "H3" "H40" "H41" "H42" "H43" "H44" "H45" "H46" "H47" "H48" "H4" "H5" "H6" "H7" "H8" "SwiftBGI"
"R001871" 0.0599242269719156 0.0601044445373181 0.0482861734692475 0.0689442946587794 0.0659849072380879 0.0630383307688145 0.0689442946587794 0.0659849072380879 0.0482861734692475 0.0660871207028737 0.0571831296494857 0.0659849072380879 0.0512712569624994 0.0482861734692475 0.0570832873093368 0.060008018462969 0.0603349492587777 0.0542742689926054 0.0630383307688145 0.0660871207028737 0.069043020746806 0.0629453841998969 0.0662020810842273 0.0542742689926054 0.060008018462969 0.0601044445373181 0.0541710723477952 0.0542742689926054 0.0512712569624994 0.0570832873093368 0.0601044445373181 0.0570832873093368 0.14467227068664 0.0540802752792309 0.0570832873093368 0.0570832873093368 0.0601044445373181 0.0631439675755092 0.0722410445401722 0.0570832873093368 0.0601044445373181 0.0601044445373181 0.0689442946587794 0.0659849072380879 0.0511770514254839 0.0574201168057998 0.0512712569624994 0
"R001875" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0
"R001895" 0.079589019909149 0.0732797879295433 0.0764244523833252 0.079589019909149 0.0764244523833252 0.0764244523833252 0.0764244523833252 0.0825302303040455 0.0827737440518889 0.0732797879295433 0.079589019909149 0.0764244523833252 0.0952503421100285 0.0858400252803238 0.079589019909149 0.0764244523833252 0.0763159277949766 0.0732797879295433 0.0764244523833252 0.0764244523833252 0.0764244523833252 0.0764244523833252 0.0764244523833252 0.104780430655384 0.0764244523833252 0.0764244523833252 0.0701547777569576 0.0671418364720631 0.0701547777569576 0.0732797879295433 0.079589019909149 0.0764244523833252 0.0858400252803238 0.0764244523833252 0.0827737440518889 0.079589019909149 0.079589019909149 0.0764244523833252 0.0794705123916089 0.0732797879295433 0.0764244523833252 0.079589019909149 0.0764244523833252 0.0764244523833252 0.0732797879295433 0.0670491777106372 0.079589019909149 0
"R001909" 0.214203951511698 0.194593594935058 0.194046259005426 0.203661939969369 0.205062022963811 0.204302637863608 0.214203951511698 0.204302637863608 0.194046259005426 0.213466175663557 0.194046259005426 0.204302637863608 0.194046259005426 0.203661939969369 0.195257787269623 0.214203951511698 0.203661939969369 0.194046259005426 0.214203951511698 0.203661939969369 0.205062022963811 0.214203951511698 0.205062022963811 0.194046259005426 0.214203951511698 0.204302637863608 0.204302637863608 0.195257787269623 0.195257787269623 0.203661939969369 0.204302637863608 0.194593594935058 0.203661939969369 0.18506949744971 0.194593594935058 0.194593594935058 0.18506949744971 0.18506949744971 0.204302637863608 0.204302637863608 0.204302637863608 0.204302637863608 0.205062022963811 0.204302637863608 0.241173022159045 0.203661939969369 0.203661939969369 0
"R001932" 0.051463648659681 0.0484785651664291 0.0474706915897568 0.051463648659681 0.0534195889584586 0.0524016810650103 0.0504468908534044 0.0564057064666817 0.0484785651664291 0.0533812036025085 0.0514858004430358 0.0564286251212402 0.0514429071190247 0.0464983645583807 0.0514235783236899 0.0494528547407114 0.0554469325206961 0.0544429161190734 0.0494716141522439 0.0524205876271221 0.0484444235318746 0.0494716141522439 0.050411628686697 0.0534636513263541 0.0504285531196849 0.0524205876271221 0.0514235783236899 0.0514235783236899 0.0514429071190247 0.0564057064666817 0.054380204933845 0.0514429071190247 0.0564057064666817 0.0484785651664291 0.0494528547407114 0.0494355041338703 0.0494355041338703 0.0524016810650103 0.0514056647993901 0.0494355041338703 0.0564057064666817 0.0524016810650103 0.0504666393562489 0.0504666393562489 0.0484977437413649 0.0564286251212402 0.0514429071190247 0
"R001957" 0.0805831568553004 0.0805831568553004 0.0526802578289131 0.0526802578289131 0.0715504218203366 0.0526802578289131 0.0709674758913567 0.0620263243349894 0.0526802578289131 0.0526802578289131 0.0715504218203366 0.0620263243349894 0.0435056884948149 0.0435056884948149 0.0812594647488875 0.0715504218203366 0.0715504218203366 0.0812594647488875 0.0709674758913567 0.0526802578289131 0.0526802578289131 0.0709674758913567 0.0715504218203366 0.0435056884948149 0.0715504218203366 0.0715504218203366 0.0812594647488875 0.0715504218203366 0.0911607783969773 0.0715504218203366 0.0715504218203366 0.0620263243349894 0.0431825503139512 0.0715504218203366 0.0812594647488875 0.0812594647488875 0.0805831568553004 0.0715504218203366 0.0715504218203366 0.0812594647488875 0.0805831568553004 0.0715504218203366 0.0620263243349894 0.0620263243349894 0.0344964357434757 0.080025809739257 0.0790842984074773 0
"R001965" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0
"R001966" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0
"R001973" 0.144400226949538 0.123814889329892 0.0860817750866578 0.134195791133935 0.1241954577806 0.1241954577806 0.134195791133935 0.134195791133935 0.0953412989702766 0.1241954577806 0.114105846401341 0.144400226949538 0.0952356824099173 0.104581748915994 0.154127200238109 0.134195791133935 0.0953412989702766 0.0955717647951944 0.134195791133935 0.1241954577806 0.143817556636741 0.114391222086412 0.114391222086412 0.114105846401341 0.134195791133935 0.104775541122468 0.134195791133935 0.114391222086412 0.104775541122468 0.123814889329892 0.114391222086412 0.104775541122468 0.104775541122468 0.104775541122468 0.104775541122468 0.134195791133935 0.114105846401341 0.114391222086412 0.114391222086412 0.0953412989702766 0.133716202977982 0.114391222086412 0.134195791133935 0.144400226949538 0.133161772347797 0.0953412989702766 0.114391222086412 0
"R002016" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0
"R002055" 0.0548918752876663 0.0499026256638663 0.0516918315959259 0.0532867333369356 0.0532867333369356 0.0566412131114598 0.0549874152486808 0.0584062319874828 0.0788035188054791 0.0566939015468007 0.0499026256638663 0.0549376339506525 0.0516918315959259 0.0979013898716629 0.0549376339506525 0.058251524637174 0.0498614482186436 0.0532398394500834 0.0566939015468007 0.0549874152486808 0.0600658840342472 0.0482191223899141 0.132439828813972 0.0516918315959259 0.0565925571994115 0.0499026256638663 0.0465057309246502 0.0566412131114598 0.0531969584104106 0.0499026256638663 0.0499026256638663 0.0515918164596799 0.0650692428339848 0.0515477904579632 0.0499026256638663 0.0515477904579632 0.0515477904579632 0.0532867333369356 0.0566412131114598 0.0925644012698484 0.0979013898716629 0.0499026256638663 0.0665703159662359 0.0531969584104106 0.0581686966958865 0.0532398394500834 0.0499026256638663 0
"R002091" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0
"R002105" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0
"R002106" 0.0519810764137353 0.0519810764137353 0.0519810764137353 0.0429718236623962 0.0519810764137353 0.0429718236623962 0.0429718236623962 0.0429718236623962 0.0519810764137353 0.0429718236623962 0.0611556457478336 0.0518040943317436 0.0519810764137353 0.0611556457478336 0.0519810764137353 0.0429718236623962 0.0519810764137353 0.0519810764137353 0.0429718236623962 0.0429718236623962 0.0429718236623962 0.0429718236623962 0.0518040943317436 0.117034675659056 0.0611556457478336 0.0429718236623962 0.0519810764137353 0.0611556457478336 0.0519810764137353 0.0518040943317436 0.0518040943317436 0.0429718236623962 0.0519810764137353 0.0429718236623962 0.0519810764137353 0.0429718236623962 0.0429718236623962 0.0429718236623962 0.0518040943317436 0.0519810764137353 0.0518040943317436 0.0518040943317436 0.0429718236623962 0.0519810764137353 0.0429718236623962 0.0792745422067273 0.0608952538733388 0
"R002124" 0.244434788947923 0.244434788947923 0.238024444733392 0.238024444733392 0.238024444733392 0.238024444733392 0.238024444733392 0.238024444733392 0.238024444733392 0.238024444733392 0.238024444733392 0.47832581887612 0.231695246297431 0.238024444733392 0.244434788947923 0.238024444733392 0.238278133387881 0.231695246297431 0.244729835805835 0.244195569409357 0.238024444733392 0.238024444733392 0.231908620499166 0.231695246297431 0.238024444733392 0.244434788947923 0.231695246297431 0.435773652249526 0.244195569409357 0.244195569409357 0.238024444733392 0.238024444733392 0.237826056520642 0.238024444733392 0.244434788947923 0.427812172971398 0.238024444733392 0.238024444733392 0.244195569409357 0.238024444733392 0.427812172971398 0.244434788947923 0.244434788947923 0.250647271827311 0.231908620499166 0.244434788947923 0.412162548726189 0
"R002125" 0.0973567261167213 0.10243291184873 0.0876802612322119 0.0975519114904352 0.0925013634971833 0.113017061836115 0.107808681406987 0.102653996577556 0.0876802612322119 0.102653996577556 0.10243291184873 0.112742555450098 0.0827050958056279 0.0977816148909716 0.0875013218298916 0.10243291184873 0.0973567261167213 0.107172390284884 0.107808681406987 0.107808681406987 0.0975519114904352 0.0925013634971833 0.0923315581899705 0.0875013218298916 0.10243291184873 0.0973567261167213 0.112742555450098 0.0973567261167213 0.0973567261167213 0.0973567261167213 0.0973567261167213 0.0975519114904352 0.117482033886252 0.0975519114904352 0.0925013634971833 0.0975519114904352 0.102653996577556 0.107561161932325 0.10243291184873 0.107808681406987 0.10243291184873 0.107561161932325 0.0973567261167213 0.0973567261167213 0.0878929380749738 0.11213380529313 0.0828928964076821 0
"R002133" 0.0755733938619299 0.0823762198898192 0.0823762198898192 0.0962660019433571 0.0823762198898192 0.07585760735498 0.07585760735498 0.082707029534061 0.0823762198898192 0.07585760735498 0.0889573550854153 0.0691007477716186 0.0887056718858917 0.0823762198898192 0.0755733938619299 0.0755733938619299 0.0956023329520596 0.0755733938619299 0.0691007477716186 0.0823762198898192 0.0755733938619299 0.0823762198898192 0.0823762198898192 0.102312518819083 0.0755733938619299 0.0823762198898192 0.0823762198898192 0.0755733938619299 0.0959019111657489 0.0823762198898192 0.0823762198898192 0.0823762198898192 0.173338470453839 0.0892728809559872 0.0823762198898192 0.0889573550854153 0.07585760735498 0.0889573550854153 0.0688618836958596 0.0755733938619299 0.0823762198898192 0.0823762198898192 0.0755733938619299 0.0755733938619299 0.0821079329063343 0.0889573550854153 0.0889573550854153 0
"R002142" 0.196005032883809 0.177791652448778 0.171460227785547 0.183040181239812 0.183286379128472 0.202796862736109 0.2033095788752 0.208744575534302 0.159825647835746 0.202334231319771 0.172415101143537 0.189421425424379 0.177791652448778 0.278578670006444 0.177791652448778 0.196005032883809 0.195632685423658 0.183040181239812 0.209248565154063 0.195632685423658 0.195039639387394 0.16532037451544 0.177484397043635 0.1772256988623 0.196005032883809 0.1772256988623 0.189754951501693 0.177484397043635 0.16532037451544 0.171460227785547 0.171460227785547 0.171237603338942 0.300164755939048 0.14238226770701 0.153977627954151 0.165742876659248 0.182698074751114 0.171237603338942 0.183582033590544 0.159625355742595 0.189137817786721 0.183286379128472 0.189421425424379 0.189421425424379 0.159625355742595 0.201560817079987 0.266086881370605 0
"R002144" 0.0936528158224327 0.0851780366655461 0.0936528158224327 0.0936528158224327 0.0936528158224327 0.101761555700826 0.0936528158224327 0.0936528158224327 0.0851780366655461 0.0936528158224327 0.102273719039686 0.0936528158224327 0.0932143390211755 0.0851780366655461 0.0936528158224327 0.102273719039686 0.0936528158224327 0.0932143390211755 0.0936528158224327 0.0936528158224327 0.0936528158224327 0.102273719039686 0.0936528158224327 0.0932143390211755 0.102273719039686 0.0936528158224327 0.101761555700826 0.0936528158224327 0.0851780366655461 0.0936528158224327 0.0936528158224327 0.102273719039686 0.0851780366655461 0.0936528158224327 0.102273719039686 0.0851780366655461 0.0936528158224327 0.0936528158224327 0.0936528158224327 0.0936528158224327 0.0936528158224327 0.0936528158224327 0.109966633706374 0.0936528158224327 0.0851780366655461 0.136129604233826 0.0932143390211755 0
"R002182" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0
"R002194" 0.0914649633789513 0.102645544501911 0.0964695782313973 0.0973821922024527 0.0914649633789513 0.0973821922024527 0.0970326494093693 0.0856169434973556 0.10235199902119 0.0973821922024527 0.0853362096220165 0.103370287725811 0.0964695782313973 0.10830445027435 0.0970326494093693 0.0973821922024527 0.102985100662528 0.0853362096220165 0.0973821922024527 0.109898384741814 0.103370287725811 0.0856169434973556 0.0970326494093693 0.114328619532437 0.0973821922024527 0.102985100662528 0.0970326494093693 0.0908802957968137 0.079589019909149 0.0970326494093693 0.0970326494093693 0.102985100662528 0.0793855366844644 0.102985100662528 0.109009269920616 0.115106906467525 0.109009269920616 0.0911502286195761 0.102645544501911 0.0970326494093693 0.0970326494093693 0.0911502286195761 0.102645544501911 0.113739446933451 0.11401019133051 0.102985100662528 0.0964695782313973 0
"R002262" 0.0972468017017406 0.0972468017017406 0.0804052364564572 0.108833396867795 0.109295577491271 0.109295577491271 0.114931033414704 0.11447711012055 0.0804052364564572 0.103234897225098 0.108833396867795 0.108416429854378 0.0862532563380528 0.0804052364564572 0.109295577491271 0.0972468017017406 0.121103951325854 0.108416429854378 0.114931033414704 0.103234897225098 0.102809227609708 0.0972468017017406 0.108833396867795 0.0862532563380528 0.0972468017017406 0.103234897225098 0.114069190329106 0.120166826876015 0.108833396867795 0.0972468017017406 0.103234897225098 0.102809227609708 0.0804052364564572 0.109295577491271 0.0972468017017406 0.109295577491271 0.102809227609708 0.103234897225098 0.114931033414704 0.102809227609708 0.121641883786457 0.103234897225098 0.103234897225098 0.0972468017017406 0.0689104773441078 0.120612156416457 0.0800319516109202 0
"R002287" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0
"R002292" 0.112449742201281 0.108603512491411 0.108603512491411 0.108465839701477 0.104505128889322 0.0963194934169543 0.108603512491411 0.104384184381896 0.108603512491411 0.0963194934169543 0.108465839701477 0.104384184381896 0.112449742201281 0.108603512491411 0.108603512491411 0.112581089269734 0.108603512491411 0.108603512491411 0.104505128889322 0.0963194934169543 0.100440065847697 0.104505128889322 0.108603512491411 0.104505128889322 0.112581089269734 0.108603512491411 0.1207486879058 0.104505128889322 0.0963194934169543 0.108603512491411 0.104384184381896 0.112581089269734 0.116356071677051 0.104505128889322 0.100440065847697 0.104384184381896 0.116730490677082 0.108603512491411 0.104505128889322 0.112449742201281 0.112581089269734 0.104505128889322 0.198071067198703 0.112449742201281 0.104505128889322 0.112581089269734 0.116581997126228 0
"R002306" 0.111237431427698 0.111574347686796 0.11631382612295 0.122107424745901 0.11631382612295 0.122107424745901 0.122107424745901 0.133218993138256 0.11631382612295 0.116642889479806 0.122107424745901 0.122107424745901 0.11631382612295 0.12142772453248 0.121748662241402 0.111237431427698 0.127243223029199 0.122107424745901 0.116642889479806 0.116642889479806 0.111237431427698 0.116642889479806 0.116642889479806 0.116642889479806 0.105889786869324 0.116642889479806 0.127632342839193 0.122107424745901 0.122107424745901 0.11631382612295 0.111237431427698 0.111237431427698 0.142882031746826 0.127632342839193 0.133218993138256 0.132798835741735 0.127243223029199 0.116642889479806 0.111237431427698 0.138868770765223 0.122107424745901 0.116642889479806 0.111237431427698 0.116642889479806 0.122107424745901 0.127243223029199 0.144098751700355 0
"R002315" 1.30134484272219 1.30134484272219 1.30134484272219 1.30134484272219 1.30134484272219 1.30134484272219 1.30134484272219 1.30134484272219 1.30134484272219 1.30134484272219 Inf 1.30134484272219 1.30134484272219 1.30134484272219 1.30134484272219 1.2718990838081 1.30134484272219 1.30134484272219 1.64791843300216 1.30134484272219 1.30134484272219 1.30134484272219 1.30134484272219 1.30134484272219 1.30134484272219 1.30134484272219 Inf 1.64791843300216 1.30134484272219 1.30134484272219 1.30134484272219 1.30134484272219 1.0164862719251 1.30134484272219 1.30134484272219 1.30134484272219 1.09861228866811 1.30134484272219 1.30134484272219 1.30134484272219 1.30134484272219 1.30134484272219 1.30134484272219 1.30134484272219 1.2718990838081 1.30134484272219 1.0164862719251 0
"R002337" 0.0716036865635217 0.0813127294920724 0.0803002155848756 0.0912140431401623 0.0813127294920724 0.0716036865635217 0.0716036865635217 0.0716036865635217 0.0716036865635217 0.0716036865635217 0.0711294126640728 0.0620795890781744 0.0524356466282627 0.0620795890781744 0.0813127294920724 0.0912140431401623 0.0527335225720982 0.0707761180995284 0.0716036865635217 0.0716036865635217 0.0716036865635217 0.0813127294920724 0.0711294126640728 0.0527335225720982 0.101315396798922 0.0711294126640728 0.0803002155848756 0.0711294126640728 0.0620795890781744 0.0905493293222048 0.0807450936280167 0.0813127294920724 0.0711294126640728 0.0620795890781744 0.0813127294920724 0.148388394889414 0.0716036865635217 0.0813127294920724 0.0711294126640728 0.0912140431401623 0.0912140431401623 0.0807450936280167 0.0813127294920724 0.0813127294920724 0.0711294126640728 0.0527335225720982 0.0435589532379999 0
"R002369" 0.0615477567814374 0.051557112979293 0.0381783883945183 0.0582451823133781 0.0582451823133781 0.065141843379546 0.0548321997781781 0.0548321997781781 0.0415861505677035 0.0582451823133781 0.041489658774765 0.0548321997781781 0.0449306446431018 0.0415861505677035 0.0549584866406692 0.0548321997781781 0.0516875042264632 0.0449306446431018 0.0582451823133781 0.0616816219572591 0.0616816219572591 0.0582451823133781 0.0583831575634566 0.0715524510328804 0.0616816219572591 0.0481787217478531 0.0819379125345331 0.0481787217478531 0.0513433209658338 0.051557112979293 0.0448230044538596 0.0448230044538596 0.057795291954802 0.0481787217478531 0.0448230044538596 0.0448230044538596 0.0448230044538596 0.0549584866406692 0.0481787217478531 0.051557112979293 0.0481787217478531 0.0448230044538596 0.0616816219572591 0.0616816219572591 0.0447308461194185 0.0480753401948167 0.041489658774765 0
"R002376" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0
"R002386" 0.0884184756573212 0.0833679276640692 0.0831139242378886 0.0884184756573212 0.0833679276640692 0.0932152778966484 0.109146832496494 0.093520560744442 0.0881390921646394 0.0932152778966484 0.0781387588113046 0.0881390921646394 0.0781387588113046 0.0734173505054218 0.0831139242378886 0.108091258492339 0.0833679276640692 0.0884184756573212 0.093520560744442 0.0983435279802429 0.0929434860682258 0.0878929380749738 0.0828928964076821 0.0831139242378886 0.0833679276640692 0.0878929380749738 0.0831139242378886 0.102909864974566 0.093520560744442 0.0878929380749738 0.0878929380749738 0.0833679276640692 0.103524921498016 0.0783678859967775 0.0828928964076821 0.093520560744442 0.0831139242378886 0.0828928964076821 0.0828928964076821 0.0833679276640692 0.0828928964076821 0.0878929380749738 0.0884184756573212 0.0881390921646394 0.0683345231171164 0.0881390921646394 0.0878929380749738 0
"R002387" 0.0776924178371811 0.0813554870338987 0.0695439141521807 0.0815132540923527 0.0737241430393129 0.0737241430393129 0.0737241430393129 0.0737241430393129 0.0734501840205775 0.0737241430393129 0.0699401517636129 0.0737241430393129 0.0733450946794748 0.0733450946794748 0.0775291692677642 0.0776924178371811 0.0660185630331 0.0735765795142077 0.0737241430393129 0.0737241430393129 0.0775291692677642 0.0816924391707192 0.0775291692677642 0.0657639205626672 0.0737241430393129 0.0775291692677642 0.0734501840205775 0.0775291692677642 0.0735765795142077 0.0775291692677642 0.0775291692677642 0.0737241430393129 0.09717039194729 0.0735765795142077 0.0813554870338987 0.0735765795142077 0.0735765795142077 0.0775291692677642 0.0775291692677642 0.0895779450572946 0.0855293399409848 0.0773872122360305 0.0775291692677642 0.0737241430393129 0.0696549907836947 0.0660185630331 0.0658808449554631 0
"R002407" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0
"R002441" 0.127473831728992 0.121521380475833 0.115638959686039 0.126812583273843 0.115638959686039 0.127473831728992 0.145768555445138 0.139595637533988 0.115638959686039 0.121521380475833 0.121203122658985 0.139169127272017 0.127473831728992 0.115638959686039 0.161703494189377 0.127473831728992 0.121203122658985 0.115638959686039 0.121521380475833 0.127473831728992 0.133498000987079 0.121521380475833 0.121203122658985 0.121521380475833 0.127473831728992 0.10982494068848 0.115638959686039 0.121521380475833 0.127120351482487 0.115638959686039 0.115638959686039 0.115638959686039 0.143920942954299 0.127120351482487 0.127473831728992 0.121521380475833 0.133498000987079 0.121521380475833 0.121521380475833 0.126812583273843 0.127473831728992 0.132765034527003 0.127473831728992 0.127473831728992 0.115638959686039 0.155817543085457 0.126812583273843 0
"R002466" 0.0487254745947129 0.0560785482895606 0.0452032921247742 0.0487254745947129 0.0487254745947129 0.0522659656576618 0.0487254745947129 0.0487254745947129 0.045089094930173 0.0559424528102912 0.128070722495954 0.0597960375333196 0.0487254745947129 0.0963889439733207 0.0522659656576618 0.0487254745947129 0.0523884946407493 0.0596461734492221 0.0522659656576618 0.0523884946407493 0.0522659656576618 0.136122048697625 0.144062396032818 0.0487254745947129 0.0487254745947129 0.0522659656576618 0.0522659656576618 0.0635413733978985 0.0559424528102912 0.0522659656576618 0.0522659656576618 0.0560785482895606 0.0669778536240572 0.0633775340500169 0.0487254745947129 0.0523884946407493 0.0523884946407493 0.0522659656576618 0.131989793772678 0.0560785482895606 0.0559424528102912 0.0522659656576618 0.0521619548208717 0.132185972064212 0.0633775340500169 0.0523884946407493 0.0668377969029847 0
"R002467" 0.0652290690329691 0.0608525095738034 0.0654312626489061 0.101364311849475 0.0673802119961576 0.0629919288355086 0.0607647536608184 0.0629059092081507 0.0675790684223627 0.0652290690329691 0.0720011815868477 0.0607647536608184 0.069956180408865 0.104032342192163 0.0717954713616564 0.0629919288355086 0.0717954713616564 0.0698415157215075 0.0629059092081507 0.0673802119961576 0.0607647536608184 0.0652290690329691 0.0674762638268888 0.069956180408865 0.103745268729597 0.0674762638268888 0.0992590362503726 0.103745268729597 0.0675790684223627 0.0674762638268888 0.0674762638268888 0.0653268123618105 0.124301641226734 0.101498519166281 0.0652290690329691 0.0630846561381462 0.0630846561381462 0.106137617791265 0.0697336040041521 0.103369604378418 0.108009764455741 0.106137617791265 0.136500830789606 0.0716171452448074 0.0675790684223627 0.0763409572122823 0.110402113517409 0
"R002584" 0.0714239539056942 0.0556532329294213 0.0480257280287968 0.109493669805862 0.0654358583823363 0.0615356537192145 0.0576564235555872 0.115849687600043 0.049959966417757 0.0653318391878047 0.0594755279987089 0.0615356537192145 0.0480257280287968 0.0518524090985338 0.107392826379012 0.067423932572156 0.0634048213049695 0.0518084036739916 0.0576063604129538 0.101521715070744 0.101521715070744 0.0537501536871904 0.0537979368450171 0.0537077051829379 0.115849687600043 0.113796580892174 0.109559267396688 0.0537501536871904 0.101190871218926 0.0537979368450171 0.107454001128516 0.0537077051829379 0.0460608385537184 0.0595671472395447 0.0595671472395447 0.122120451077128 0.0556532329294213 0.109559267396688 0.109978576291775 0.0595186295588349 0.0577118511551405 0.0518524090985338 0.067423932572156 0.116306677862961 0.0422675069980173 0.0634556577742878 0.0791073497633278 0
"R002666" 0.0557473722770817 0.0706738538519222 0.0706738538519222 0.0557473722770817 0.0557473722770817 0.0700998061964209 0.0847620879897052 0.0557473722770817 0.0706738538519222 0.0700998061964209 0.0706738538519222 0.0557473722770817 0.0706738538519222 0.0557473722770817 0.0557473722770817 0.0557473722770817 0.0706738538519222 0.0706738538519222 0.0700998061964209 0.0852524809440854 0.0557473722770817 0.0557473722770817 0.0557473722770817 0.0706738538519222 0.0557473722770817 0.0557473722770817 0.0860596831852991 0.0860596831852991 0.0706738538519222 0.0557473722770817 0.0557473722770817 0.0557473722770817 0.117009183805248 0.0700998061964209 0.0557473722770817 0.0557473722770817 0.0700998061964209 0.0860596831852991 0.0706738538519222 0.0557473722770817 0.0557473722770817 0.0557473722770817 0.0847620879897052 0.0557473722770817 0.0706738538519222 0.0706738538519222 0.147346986567273 0
"R002681" 0.0569387184081986 0.0279793268240222 0.0278197931742565 0.0423135616108826 0.0350141619003063 0.0423135616108826 0.0350141619003063 0.0423135616108826 0.0421228196050129 0.0423135616108826 0.0352258304753057 0.0279793268240222 0.0278197931742565 0.0423135616108826 0.0350141619003063 0.0423135616108826 0.0279793268240222 0.0352258304753057 0.0278197931742565 0.0278197931742565 0.0423135616108826 0.0421228196050129 0.0278197931742565 0.0713877200645496 0.0423135616108826 0.0278197931742565 0.0350141619003063 0.0352258304753057 0.0279793268240222 0.0278197931742565 0.0278197931742565 0.0279793268240222 0.0423135616108826 0.0279793268240222 0.0279793268240222 0.0279793268240222 0.0279793268240222 0.0278197931742565 0.0278197931742565 0.0279793268240222 0.0350141619003063 0.0278197931742565 0.125605222955958 0.0497211045034529 0.0352258304753057 0.0423135616108826 0.0352258304753057 0
"R002705" 0.0900016229236268 0.0901404768896236 0.0994001953786074 0.0900016229236268 0.0931661904494505 0.0930306824898925 0.0963509145921905 0.0931661904494505 0.0994001953786074 0.0962052963292219 0.09955605377265 0.0898760978932602 0.0962052963292219 0.102615640543753 0.093315090728953 0.0931661904494505 0.0931661904494505 0.0898760978932602 0.0900016229236268 0.0868569584698448 0.0991293062700198 0.0901404768896236 0.093315090728953 0.115144841452238 0.0900016229236268 0.093315090728953 0.0959546924306904 0.0965099897783384 0.106219032706889 0.0902925955930168 0.0901404768896236 0.093315090728953 0.112387938580238 0.093315090728953 0.093315090728953 0.093315090728953 0.093315090728953 0.0901404768896236 0.0839833636134111 0.09955605377265 0.0901404768896236 0.093315090728953 0.0960731999482304 0.0900016229236268 0.0965099897783384 0.0931661904494505 0.0965099897783384 0
"R002781" 0.0763326766663188 0.117405653674782 0.103689818333088 0.0749272927850206 0.105309689662267 0.077740953616954 0.0733126542215722 0.0718633778445666 0.100934382699987 0.0704628047298504 0.0791521366536452 0.0763326766663188 0.106669044821415 0.0746732017972434 0.114198469912803 0.0791521366536452 0.0732668391768739 0.10525461389145 0.0704628047298504 0.0748169686757426 0.072011832629624 0.0748706873206012 0.0748169686757426 0.120202549493237 0.077740953616954 0.0704182901334499 0.0705101945678789 0.0734129603405392 0.0747661436172268 0.0733613635720133 0.0733613635720133 0.0734129603405392 0.08046206891656 0.103739461216861 0.066231421429086 0.0676241836693178 0.0704628047298504 0.108358479596326 0.0762238705972888 0.16926764500014 0.112718758859743 0.112775990968384 0.0849975825163729 0.106720130638934 0.111087182745239 0.106669044821415 0.0749867783954507 0
"R002782" 0.0751143638216746 0.0705604528006433 0.0620701457795256 0.0808097135748138 0.0764530551060895 0.0706135726740165 0.0777989533769576 0.073585007681256 0.0676702713428936 0.0734674377333532 0.0692748813896014 0.0749867783954507 0.0964162796680186 0.0949192725617163 0.0721251526295886 0.0765175674074551 0.066327986239129 0.0648415028005837 0.0807444699955764 0.0763326766663188 0.073524789049733 0.0721251526295886 0.073524789049733 0.16181138832602 0.0750491375708002 0.0762768237274099 0.0635540196674921 0.0677709886836965 0.0621192984535157 0.0720670620696711 0.0922045566240328 0.0706695475258594 0.0820389940023286 0.072011832629624 0.0748706873206012 0.063454415111345 0.069113273787461 0.069113273787461 0.146432043688013 0.146873207953388 0.222464872328724 0.0706135726740165 0.127052245632136 0.114660264050057 0.0749867783954507 0.0952743346806398 0.0791521366536452 0
