"AnnaBGI" "H09" "H10" "H11" "H12" "H13" "H14" "H15" "H16" "H17" "H18" "H19" "H1" "H20" "H21" "H22" "H23" "H24" "H25" "H26" "H27" "H28" "H29" "H2" "H30" "H31" "H33" "H34" "H35" "H36" "H38" "H39" "H3" "H40" "H41" "H42" "H43" "H44" "H45" "H46" "H47" "H48" "H4" "H5" "H6" "H7" "H8" "SwiftBGI"
"R005108" 0 0.00736659104840956 0.00736659104840956 0.00367310802079591 0.00736659104840956 0.00736316166960714 0.00367310802079591 0.00736316166960714 0.00367310802079591 0.0110806509133662 0.00367310802079591 0.00736316166960714 0.00367310802079591 0.00367310802079591 0.00736316166960714 0.00367310802079591 0.00736316166960714 0.0110806509133662 0.00736316166960714 0.0110806509133662 0.00367310802079591 0.00736316166960714 0.00367310802079591 0.00367310802079591 0.00367310802079591 0.00736316166960714 0.00736659104840956 0.00736316166960714 0.00736316166960714 0.00367310802079591 0.00367310802079591 0.00367310802079591 0.0376333474445543 0.00367310802079591 0.00367310802079591 0.00367310802079591 0.00736316166960714 0.00736316166960714 0.00736316166960714 0.00736316166960714 0.00367310802079591 0.00367310802079591 0.00367310802079591 0.00367310802079591 0.00736316166960714 0.00367310802079591 0.0110806509133662 0.0577968962158965
"R005157" 0 0.0172517848026155 0.0387604773444609 0.00684942217908096 0.00684942217908096 0.00684942217908096 0.0137939782594145 0.00684942217908096 0.0460036152596939 0.0103096436013679 0.0243190402700679 0.0103096436013679 0.0351108261036551 0.0386505415648462 0.0173027645887378 0.094688255151282 0.0314040379135628 0.0207729261153219 0.0102830308807247 0.0103096436013679 0.00684942217908096 0.0137939782594145 0.027890484026258 0.038559156636739 0.00341298253519994 0.0314876218432715 0.0207729261153219 0.0207729261153219 0.0278197931742565 0.027890484026258 0.0314040379135628 0.017218689348955 0.094306307797084 0.0102830308807247 0.0207729261153219 0.0207274756782783 0.0207729261153219 0.0207729261153219 0.027890484026258 0.0172517848026155 0.0207729261153219 0.027890484026258 0.113663994818229 0.00341298253519994 0.06071232122589 0.0350141619003063 0.0351108261036551 0.0872926803479387
"R005183" 0 0.0309787223506473 0.0470245822619315 0.00763373606539421 0.012760584601486 0.0153512639724849 0.0127884208948249 0.0102044358156036 0.0497568294979708 0.0153512639724849 0.0362721215866627 0.00763373606539421 0.0496219035089214 0.044307184268953 0.028401379935932 0.00507618573200898 0.0336054485989814 0.0498230864755583 0.0127884208948249 0.0232048285751638 0.0101718289313987 0.0153265137608294 0.0257558711187242 0.0336054485989814 0.00506812518174634 0.0257558711187242 0.0499872176221565 0.0496561855086783 0.0336383030894473 0.0231242860965869 0.0231242860965869 0.0335829125652112 0.0632851791474959 0.0205064790696144 0.0257236971748263 0.0310609606747319 0.0309787223506473 0.0204880472411786 0.0257558711187242 0.0257236971748263 0.0336054485989814 0.0257558711187242 0.00507618573200898 0 0.044307184268953 0.036312106252745 0.0388688008984396 0.112225864301412
"R005190" 0 0.0178590413010396 0.0391037490028238 0.0148378840730583 0.0270336106351379 0.0178124607058706 0.0177790944679549 0.0177790944679549 0.0359981489565035 0.0148004034041801 0.0178590413010396 0.0177790944679549 0.0391623066558927 0.0391037490028238 0.0332448706344165 0.0118348720429524 0.0299748210300344 0.0239566778479488 0.0208002516959362 0.0148004034041801 0.0178124607058706 0.0147760824378489 0.0269590572295333 0.0391037490028238 0.00588242078979319 0.0178590413010396 0.17487229545452 0.0331510868293941 0.0239566778479488 0.0178590413010396 0.13140122046354 0.0148378840730583 0.0331510868293941 0.0208985643392307 0.0178590413010396 0.0208985643392307 0.0208985643392307 0.0178590413010396 0.0178590413010396 0.0938053234325689 0.0239566778479488 0.0269590572295333 0.00588242078979319 0.00293040975264367 0.0299748210300344 0.0238915629457754 0.0423793758675126 0.075166851764169
"R005195" 0 0.0126355496970578 0.0238669465822909 0.00945646270975791 0.0126462661917775 0.00945646270975791 0.0110488207435178 0.0126462661917775 0.0255092376568153 0.00945646270975791 0.0126286048313874 0.0062868799878901 0.0271242870928877 0.023880571721662 0.0190665065182616 0.00786915978937163 0.0110362467976276 0.0126355496970578 0.00786915978937163 0.00945646270975791 0.0110488207435178 0.0142488316662516 0.0110488207435178 0.0287609497653724 0.00629122981668156 0.0158406888775173 0.0142355510623932 0.0190492388055498 0.0142260502796471 0.0110488207435178 0.0126462661917775 0.0158406888775173 0.0254929642754795 0.0190492388055498 0.0142260502796471 0.0174509962275384 0.0190492388055498 0.0126355496970578 0.0126355496970578 0.0142355510623932 0.0722384446389983 0.0158565500932388 0.00471144967149731 0.00471701611667932 0.0238980625344697 0.0110406520130076 0.0206390692826229 0.0535830511924832
"R005196" 0 0.018350683425214 0.0275911333709311 0.00909115954159524 0.00909115954159524 0.00909115954159524 0.018350683425214 0.0275911333709311 0.0275911333709311 0.0277849255774054 0.00909115954159524 0.0182450668648549 0.0561711568027342 0.0275911333709311 0.00909115954159524 0.018350683425214 0.00909115954159524 0.00909115954159524 0.018350683425214 0.018350683425214 0.00909115954159524 0.00909115954159524 0.00909115954159524 0.0465759482539562 0.0277849255774054 0.018350683425214 0.00909115954159524 0.00909115954159524 0.0371152308562784 0.00909115954159524 0.00909115954159524 0.00909115954159524 0.0182450668648549 0.018350683425214 0.0374006065413492 0.018350683425214 0 0.00909115954159524 0.00909115954159524 0.00909115954159524 0 0.00909115954159524 0.00909115954159524 0.00909115954159524 0.0369602672900123 0.00909115954159524 0.00909115954159524 0.138565071193272
"R005231" 0 0.0177590178159309 0.0267885619515594 0.00883020911592769 0.00883020911592769 0.0177793092002203 0.00883020911592769 0.00883020911592769 0.0177590178159309 0.0177793092002203 0.0268501773575262 0.00883020911592769 0.0267885619515594 0.0267885619515594 0.0177793092002203 0.00883020911592769 0.0268501773575262 0.0268501773575262 0.00883020911592769 0.0267885619515594 0.00883020911592769 0.00883020911592769 0.0177590178159309 0.0267885619515594 0.00883020911592769 0.00883020911592769 0.0268501773575262 0.0268501773575262 0.0268501773575262 0.00883020911592769 0.00883020911592769 0.0177590178159309 0.0359420884002448 0.0177793092002203 0.0268501773575262 0.00883020911592769 0.00883020911592769 0.00883020911592769 0.00883020911592769 0.00883020911592769 0.0177590178159309 0.00883020911592769 0.0177590178159309 0.00884978854970049 0.0359420884002448 0.0268501773575262 0.045309197791734 0.0938053234325689
"R005244" 0 0.0286973989167682 0.0254400584061713 0.00313480650679769 0.00944158173746843 0.00628939110343004 0.00627701421164468 0.00313480650679769 0.0254400584061713 0.0126589039921449 0.0352764412055238 0.00946400494275946 0.0254400584061713 0.0222038011533627 0.02873661206456 0.00627701421164468 0.0189883559882174 0.0254400584061713 0.00944158173746843 0.00628939110343004 0.0126087004944744 0.00313480650679769 0.00628939110343004 0.0222038011533627 0.00313480650679769 0.00628939110343004 0.041824563773835 0.02873661206456 0.0254400584061713 0.0126263058802084 0.00628939110343004 0.0190572627014123 0.0319232501257452 0.0223040273566864 0.0255126424724107 0.015831445060668 0.015831445060668 0.0287913427454902 0.00946400494275946 0.0190572627014123 0.02873661206456 0.00944158173746843 0.00313480650679769 0.00313480650679769 0.0352019503988247 0.0254296523623396 0.0417675897469272 0.131062161024533
"R005254" 0 0.0361097012411449 0.0942605402631252 0.0178590413010396 0.0268501773575262 0.0359631312856576 0.0178590413010396 0.0178590413010396 0.0845450055124815 0.045309197791734 0.0845450055124815 0.0359631312856576 0.0845450055124815 0.0845450055124815 0.064542338205632 0.0178590413010396 0.074055771094187 0.0744436518537218 0.0178590413010396 0.045309197791734 0.0270336106351379 0.0178590413010396 0.064542338205632 0.105381353712766 0.0178590413010396 0.0744436518537218 0.0845450055124815 0.0744436518537218 0.0840561044475217 0.0744436518537218 0.064542338205632 0.0551596243572801 0.0548332952770812 0.0455439433933363 0.0548332952770812 0.0551596243572801 0.0455439433933363 0.064542338205632 0.0744436518537218 0.0551596243572801 0.074055771094187 0.064542338205632 0.0178590413010396 0.0178590413010396 0.105381353712766 0.0840561044475217 0.0551596243572801 0.192546009342677
"R005286" 0 0.0101718289313987 0.0204813355615132 0 0 0 0 0 0.0204813355615132 0 0.0416485174747936 0.00507618573200898 0.0153066537234053 0.0204813355615132 0.0101718289313987 0 0.0363623963984688 0.0204880472411786 0 0 0.00507618573200898 0.0205348941899572 0.0205348941899572 0.0153066537234053 0 0.0101718289313987 0.0204880472411786 0.0153066537234053 0.0257236971748263 0.0153265137608294 0.0153265137608294 0.0101718289313987 0.036251568512358 0.0153265137608294 0.0101718289313987 0.0101718289313987 0.0101718289313987 0.0101718289313987 0.0205348941899572 0.0101718289313987 0.0101718289313987 0.0153066537234053 0 0 0.0204813355615132 0.0416485174747936 0.0257236971748263 0.0578412666805013
"R005415" 0 0.00840355915819064 0.0168787636328794 0.0111968843077219 0.00840355915819064 0.00558665029906259 0.00278552252472768 0.00278552252472768 0.0112364279260293 0.00840355915819064 0.00558665029906259 0.0112107485207933 0.0729225234623299 0.0197823870140121 0.0256466471937753 0.00558665029906259 0.00558665029906259 0.0197823870140121 0.00558665029906259 0.00558665029906259 0.00558665029906259 0.00840355915819064 0.0227311870383786 0.0169088158862281 0.00558665029906259 0.0197823870140121 0.00840355915819064 0.00557688609762211 0.00838588224973377 0.0169507758378407 0.0198326281962157 0.00840355915819064 0.107599593663344 0.0112364279260293 0.0140854384833482 0.0169507758378407 0.0169088158862281 0.0169507758378407 0.0255795534044717 0.00840355915819064 0.117128619487778 0.0169507758378407 0.0637479541282316 0.00278552252472768 0.028322526451072 0.0698801841785728 0.0978385419314381 0.0552215390047387
"R005433" 0 0.0112679405695062 0.0246680125852056 0.00936956229808007 0.0131690835443755 0.0131574592023089 0.0131690835443755 0.0169742716298445 0.0246680125852056 0.0112679405695062 0.0112679405695062 0.0188936597834273 0.0207995213341293 0.0266135403316889 0.0150774828077259 0.00373396467754949 0.0169525915857868 0.0131690835443755 0.0131690835443755 0.0112679405695062 0.0169931939635039 0.0150523316212618 0.0112679405695062 0.0207995213341293 0.00373396467754949 0.00938374230451619 0.0227108126165664 0.0208467775859728 0.022730025662859 0.0056075027572651 0.00748720421921794 0.0131574592023089 0.0343370521680454 0.0169742716298445 0.00937399891103764 0.00937399891103764 0.00936956229808007 0.018916273257243 0.0112679405695062 0.0131574592023089 0.0227108126165664 0.00748720421921794 0.00748632090034164 0.00373833517151007 0.0363055586477151 0.0188764420403902 0.0150622234106427 0.0643121212752762
"R005435" 0 0.0182450668648549 0.0393077023774721 0.0067873766399384 0.0067873766399384 0.0182450668648549 0.0159355939367076 0.00906398769247134 0.0393006764739749 0.0205652566431059 0.034634669124434 0.00906528490786881 0.0346057028110758 0.0416816333540967 0.0252004269722426 0.0068028260278893 0.034634669124434 0.0251936601882581 0.00679125650663406 0.0205652566431059 0.0067873766399384 0.0159619459740367 0.0113536184215747 0.0465347887763096 0.00909115954159524 0.013640678685715 0.0299211987759283 0.0369421684156353 0.0322208953127405 0.0136524730458895 0.0113536184215747 0.0136367393123929 0.0536781318873235 0.0113484057986869 0.0136367393123929 0.0159448302288122 0.011347096682262 0.0113536184215747 0.0113536184215747 0.0159355939367076 0.0206131423051934 0.00906528490786881 0.00906528490786881 0.0022560662821762 0.0275423516284557 0.0418290378504838 0.0345849659107135 0.121145091033775
"R005455" 0 0.016672349413522 0.0312517125902637 0.0118530349946377 0.0142568857786893 0.0142355510623932 0.0239082538612734 0.0190420354021579 0.0312517125902637 0.0166451942803676 0.0239082538612734 0.0118530349946377 0.0460152171593758 0.023880571721662 0.0215385678726375 0.00471005637089937 0.0239082538612734 0.0214996013438481 0.0166265717673252 0.0190665065182616 0.0142227209832736 0.0118530349946377 0.023944593990944 0.0263592391613768 0.00471005637089937 0.0190420354021579 0.023880571721662 0.0287516019154145 0.0239082538612734 0.0166451942803676 0.0214996013438481 0.016672349413522 0.0535709842771097 0.0118530349946377 0.0118530349946377 0.0142227209832736 0.0142355510623932 0.016672349413522 0.0166451942803676 0.016672349413522 0.0190665065182616 0.0166451942803676 0.00471005637089937 0.00707972905284768 0.0361774809834274 0.0287825717699725 0.023944593990944 0.0692446135597742
"R005459" 0 0.00987676873829226 0.0132458077234882 0.00990131364808988 0.00657904228875554 0.013210114417387 0.00990131364808988 0.00327870027307953 0.00990131364808988 0.00990131364808988 0.00990131364808988 0.00987676873829226 0.00990131364808988 0.0166128238141602 0.00987676873829226 0.00327870027307953 0.00657904228875554 0.00657904228875554 0.00327870027307953 0.00987676873829226 0.00990131364808988 0.00327870027307953 0.00987676873829226 0.0132458077234882 0.00657904228875554 0.00990131364808988 0.0166128238141602 0.00987676873829226 0.00657904228875554 0.00657904228875554 0.0132458077234882 0.00990131364808988 0.0132458077234882 0.00657904228875554 0.0132458077234882 0.00990131364808988 0.00990131364808988 0.00657904228875554 0.00657904228875554 0.00987676873829226 0.013210114417387 0.00657904228875554 0.00327870027307953 0.00327870027307953 0.013210114417387 0.00657904228875554 0.0132458077234882 0.0408390155071336
"R005465" 0 0.0336936775966848 0.0489078373310683 0.0158881249630135 0.0578223544758286 0.026186029036687 0.024697932700164 0.0202877790223293 0.0566778392922187 0.0306525069501606 0.057919426651644 0.0173422624037106 0.0321562674821383 0.0878858681088937 0.0350445442646993 0.00286123813703311 0.0381547347205864 0.0307359203855355 0.0217670700422018 0.0305983086744502 0.0158759856930717 0.0232737836231697 0.0305983086744502 0.0321831024295967 0.00286123813703311 0.041145238914224 0.0351774247101196 0.0612580454843814 0.0610841221269756 0.0350845586480515 0.0305983086744502 0.0564923556759932 0.0754391750681913 0.0609041416716235 0.0306525069501606 0.0687514218847468 0.0217670700422018 0.0321326853824592 0.0350695767199468 0.0441490668292108 0.0766191561006682 0.0321123651130505 0.00573894392234343 0.00573894392234343 0.0427349194199186 0.0396231677236099 0.0613101657772673 0.0885546811426262
"R005537" 0 0.00523564993364768 0.0211305521652425 0.0105267045989162 0.00523564993364768 0.00522879695739971 0.00522879695739971 0.0104920034508934 0.0265142527619891 0 0.0157900568983742 0.00522879695739971 0.0104920034508934 0.0211305521652425 0.0104920034508934 0 0.0211377014567482 0.00522879695739971 0.00522879695739971 0 0 0.00523564993364768 0.0158112025534213 0.0157900568983742 0 0.0104920034508934 0.00522879695739971 0.00522879695739971 0.0211875984415522 0.026543159508856 0.0158112025534213 0.00523564993364768 0.0104920034508934 0 0.0104920034508934 0.0105267045989162 0.00522879695739971 0.0211875984415522 0.0211377014567482 0.0212798072093979 0.0266224345600042 0.0266224345600042 0 0 0.0429919576721584 0.0211377014567482 0.00522879695739971 0.0489725240189576
"R005563" 0 0.0124004700897786 0.0229332601486436 0.00410679926869443 0.00410679926869443 0.0124229992932654 0.0486751122530671 0.00617291791114969 0.0250700155373346 0.0103309460319784 0.0186869501258168 0.00616338297719068 0.0187163435427289 0.0187163435427289 0.0123843456663256 0.00616338297719068 0.0123843456663256 0.0103127843845383 0.00824760968455545 0.068492751014372 0.00822631754549692 0.00617291791114969 0.00823377931020642 0.0165772423544627 0.00410679926869443 0.00823377931020642 0.0144969092197965 0.0123843456663256 0.0144763989276126 0.00823377931020642 0.00823377931020642 0.0124004700897786 0.0165587765773008 0.0123843456663256 0.00823377931020642 0.0103127843845383 0.0144763989276126 0.00823377931020642 0.0103127843845383 0.0144969092197965 0.00616338297719068 0.0103127843845383 0.0144623374472829 0.0687959181615199 0.0186869501258168 0.0103127843845383 0.0271748866301879 0.0687959181615199
"R005585" 0 0.0328679894181617 0.0714339035240766 0.0216734919714224 0.0253772126103532 0.0252706763344472 0.0326240968286663 0.0327057575741729 0.071253338397232 0.0327057575741729 0.0593480140503728 0.0143245919223509 0.0714339035240766 0.0752856183155973 0.0179609715868909 0.00714297862373827 0.0671102696982799 0.0478074610988038 0.0364001222157181 0.0252706763344472 0.0179970048187929 0.0253140452817386 0.0216734919714224 0.0674178176754445 0.00714297862373827 0.0253140452817386 0.0401737250334096 0.0631576799447232 0.0401737250334096 0.0290315345254976 0.0253772126103532 0.0143245919223509 0.0554417441819759 0.0143473535779872 0.0143473535779872 0.0216734919714224 0.0143245919223509 0.0253140452817386 0.0216734919714224 0.0216734919714224 0.0326547863511393 0.029108573211148 0.00355873388443199 0.00355873388443199 0.0714339035240766 0.070957088509979 0.0593480140503728 0.137674009719644
"R005626" 0 0.0164345975670987 0.0210944635414998 0.0145827435983565 0.0266270106555199 0.0118319249622745 0.00907709705678963 0.0322839191628992 0.0210568186289204 0.00816218371825156 0.0437438098417952 0.0342029131658209 0.0428178828574241 0.022031670938675 0.0464913562155094 0.00543483611845194 0.0220476249487619 0.0399003951506049 0.0495187523462848 0.0109200603423729 0.0494767700634956 0.01182422045992 0.0173875376748098 0.0436717774560827 0.0515025534073484 0.0448108327409573 0.020146070809295 0.0276047588528691 0.0370064605501151 0.0183195043938412 0.0183195043938412 0.0109051025540445 0.0284754479117544 0.0155078132424372 0.0380146409224026 0.0380776950610705 0.0379791631998323 0.0342389046115534 0.0418719406700677 0.0136524730458895 0.0145917552009205 0.0438371225987595 0.00180505611204984 0.0191928835719131 0.0220169803822927 0.0201732085080021 0.0446927935408725 0.0546177288706059
"R005630" 0 0.0119408660016937 0.0304045022978028 0.0149330207169843 0.0149330207169843 0.0149711783075392 0.00593478777769188 0.00892880870000323 0.0304045022978028 0.0119408660016937 0.0272794921252172 0.00593478777769188 0.0272794921252172 0.0272794921252172 0.011911863489003 0.00890885145889702 0.0210306572638935 0.0149711783075392 0.00892880870000323 0.00892880870000323 0.00593478777769188 0.0119408660016937 0.0180199682415985 0.0334536565571588 0.00892880870000323 0.0149330207169843 0.0119408660016937 0.0272794921252172 0.0272035751750431 0.0119408660016937 0.0149711783075392 0.0119408660016937 0.0210306572638935 0.0149711783075392 0.00892880870000323 0.0179725437551754 0.0119408660016937 0.0149330207169843 0.0119408660016937 0.0180199682415985 0.0119408660016937 0.0179725437551754 0.00892880870000323 0.0210306572638935 0.0272035751750431 0.0149711783075392 0.0149711783075392 0.0622509493527919
"R005633" 0 0 0 0 0.0153858293333768 0 0 0 0 0 0.0153858293333768 0 0 0 0.0153858293333768 0.0153858293333768 0.0153858293333768 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0153266507320826 0 0 0 0 0 0.0153858293333768 0.0468902677360004 0.0153858293333768 0.0153858293333768 0.0309529224841348
"R005644" 0 0.0214318522158912 0.0360896833116239 0.0165891993486593 0.0117929995029396 0.0117929995029396 0.0237737897167912 0.0141853485646078 0.0360896833116239 0.0117929995029396 0.023710684294901 0.0141853485646078 0.031126863411639 0.031126863411639 0.0214318522158912 0.00704236994086949 0.0237737897167912 0.0287201060879903 0.0141853485646078 0.0141853485646078 0.0141853485646078 0.0189636989761994 0.0238181060396798 0.0360896833116239 0.00704236994086949 0.0213850112140933 0.0237737897167912 0.0262630986867757 0.0310730646335768 0.0262128189435077 0.0238181060396798 0.0238708814426076 0.0410236417922243 0.0190046629834921 0.0213850112140933 0.0165891993486593 0.0190046629834921 0.0190046629834921 0.0214318522158912 0.0213850112140933 0.0190046629834921 0.031126863411639 0.00704236994086949 0.00704236994086949 0.0360236001249327 0.0189636989761994 0.033602115991567 0.0849815900538726
"R005679" 0 0.0143473535779872 0.0216734919714224 0.0107241493176036 0.0107241493176036 0.00893116927690414 0.0125324695526978 0.0143660053953561 0.0216734919714224 0.00713260618647939 0.0161908249391308 0.00893116927690414 0.0216462880612487 0.0216462880612487 0.0125324695526978 0.00177620080218389 0.0198318692632741 0.00713260618647939 0.0143660053953561 0.00713260618647939 0.0125478215736642 0.00713260618647939 0.00893116927690414 0.0216734919714224 0 0.00893116927690414 0.0143473535779872 0.00893116927690414 0.0143473535779872 0.010736225388954 0.0107241493176036 0.0143473535779872 0.0179609715868909 0.0107241493176036 0.0161517272734512 0.0125324695526978 0.0125324695526978 0.0161688492172377 0.0125478215736642 0.0107241493176036 0.0125478215736642 0.010736225388954 0.00177620080218389 0.00355477338877319 0.0290315345254976 0.0161688492172377 0.00893116927690414 0.0439027705407036
"R005778" 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"R005815" 0 0.00746282510833785 0.0162494888542951 0.00371403241030778 0.00496281989998497 0.00123609457269452 0.00371748924375905 0.0062112599992786 0.0149927080321846 0.0024752525799281 0.0124642576376977 0.00746282510833785 0.0328412302186969 0.0137268845712948 0.0112235603021654 0.00123609457269452 0.0124740542159933 0.00995515720101475 0.0024752525799281 0.00123609457269452 0.00620469758540985 0.00371748924375905 0.00496281989998497 0.0238578605962607 0.00123609457269452 0.00620469758540985 0.00995515720101475 0.0137268845712948 0.0124861872357625 0.0062112599992786 0.00870783172448193 0.0062112599992786 0.048459455224949 0.00746282510833785 0.00496281989998497 0.0062112599992786 0.00746282510833785 0.00496281989998497 0.00870783172448193 0.00870783172448193 0.0112130194996384 0.00745469823645215 0.0024752525799281 0.00247333698461504 0.0149737699490546 0.0124740542159933 0.0124568031596668 0.0500928278009063
"R005870" 0 0.0284399723433065 0.0404845312668335 0.0343223931330997 0.0112364279260293 0.0169507758378407 0.0169507758378407 0.0169507758378407 0.0344964357434757 0.0227311870383786 0.0169507758378407 0.0169507758378407 0.0402748443862589 0.0344964357434757 0.0168787636328794 0.00558665029906259 0.0169507758378407 0.0169507758378407 0.0112364279260293 0.0285792069199743 0.0169507758378407 0.0169507758378407 0.0226259533457469 0.0344964357434757 0.00558665029906259 0.0112364279260293 0.0169507758378407 0.0226259533457469 0.0227311870383786 0.0112364279260293 0.0112364279260293 0.0226259533457469 0.0285792069199743 0.0169507758378407 0.0169507758378407 0.0226259533457469 0.0169507758378407 0.0112364279260293 0.0112364279260293 0.0227311870383786 0.0112364279260293 0.0227311870383786 0.00558665029906259 0.00558665029906259 0.0461027452298482 0.0169507758378407 0.0284399723433065 0.0768309106898716
"R005906" 0 0 0.0303123109082174 0.00990131364808988 0 0.00990131364808988 0 0.00990131364808988 0.0303123109082174 0.00990131364808988 0.0408390155071336 0.00990131364808988 0.0303123109082174 0.0303123109082174 0 0 0.0515921181176154 0.0200026673068496 0 0 0 0 0 0.0303123109082174 0 0 0.0303123109082174 0.0200026673068496 0.0303123109082174 0.443862882347224 0.00990131364808988 0 0.0303123109082174 0 0 0 0 0.00987680504555071 0 0 0.00990131364808988 0.410186091052941 0.00987680504555071 0 0.0408390155071336 0.0620073102077554 0.0303123109082174 0.0731188786001106
"R005915" 0 0.0511373168895524 0.0303123109082174 0.00990131364808988 0.00990131364808988 0.00990131364808988 0.00990131364808988 0.00990131364808988 0.0303123109082174 0.00990131364808988 0.0403136445616422 0.0200026673068496 0.0303123109082174 0.0303123109082174 0 0.00987680504555071 0.030081574214489 0.0303123109082174 0.0200026673068496 0.00990131364808988 0.00990131364808988 0.00990131364808988 0.00990131364808988 0.0403136445616422 0 0.00990131364808988 0.0404986176659101 0.0408390155071336 0.0508403491605584 0.00990131364808988 0.00990131364808988 0.00990131364808988 0.030081574214489 0.00990131364808988 0.00990131364808988 0.0200026673068496 0.00990131364808988 0.00990131364808988 0.0198771383988855 0.0200026673068496 0.0200026673068496 0.0200026673068496 0 0.00990131364808988 0.127969137773072 0.030081574214489 0.030081574214489 0.106316933851086
"R005930" 0 0.0137496568833509 0.0165126485701261 0.00409418186674626 0.00546592483962165 0.00821368204484544 0.00823063852703598 0.00684942217908096 0.0165126485701261 0.0123688306116595 0.0137496568833509 0.00684144152556655 0.0235014292420419 0.0165126485701261 0.0109799408297083 0.0027285197315291 0.0123588354024125 0.0151251761718467 0.00823063852703598 0.0109799408297083 0.00272619195730881 0.00683627070542317 0.00959489839280053 0.039097483470913 0.00136239866309257 0.0123688306116595 0.0137405761657243 0.016519877215636 0.0151333347264375 0.00959489839280053 0.0109799408297083 0.0109718719610499 0.0334093958419121 0.00959489839280053 0.00959489839280053 0.00958874521460479 0.00958874521460479 0.0109718719610499 0.0151443579271402 0.00821368204484544 0.015158238125179 0.0109799408297083 0.00683627070542317 0.0178996146795557 0.0221106050707096 0.016519877215636 0.0291433412270323 0.0625616864493019
"R006003" 0 0.00686509640595101 0.0137978581261101 0.00227790826793035 0.00456624178163624 0.0114722725382447 0.00915745358887372 0.0114722725382447 0.0137978581261101 0.00455972004232355 0.0208037567309927 0.00456624178163624 0.0137978581261101 0.0184817331279102 0.013825765665255 0.00227790826793035 0.0184817331279102 0.0160914521951204 0.00685330204577656 0.00685330204577656 0.0114722725382447 0.00686509640595101 0.0114722725382447 0.0114722725382447 0.00456624178163624 0.00915745358887372 0.0207753271969205 0.013765866607255 0.0114576902249164 0.0184817331279102 0.0137978581261101 0.00685330204577656 0.0231338221359899 0.00227790826793035 0.00455972004232355 0.00227790826793035 0.00227790826793035 0.00686509640595101 0.0114722725382447 0.00686509640595101 0.0208037567309927 0.00915745358887372 0.00917456933409827 0.00455972004232355 0.0161343109758064 0.0137978581261101 0.0231678273289656 0.0694759366825443
"R006005" 0 0.00568187932515755 0.0269206481196318 0.00759027858850799 0.00188679469181975 0.015271025226098 0.0114100021791428 0.0114100021791428 0.0230165874243625 0.015271025226098 0.0171685675427668 0.00567110452543239 0.0249812264943072 0.024952141639962 0.0191334562107287 0.00377626611374861 0.0133075444958117 0.0133194372131692 0.015249941541899 0.015271025226098 0.00568187932515755 0.00759027858850799 0.0171879284642455 0.0191103175559657 0.00377626611374861 0.0133367868371378 0.0210865836942613 0.0230165874243625 0.0152343291538066 0.0133367868371378 0.0133367868371378 0.00949061402555996 0.030816330502302 0.00949061402555996 0.00378073635028824 0.00759027858850799 0.0133367868371378 0.0133367868371378 0.0133367868371378 0.00757856580635824 0.015271025226098 0.0133367868371378 0.00188679469181975 0.00948064676365209 0.0249286426339267 0.0210223727655299 0.0171879284642455 0.060915646580233
"R006010" 0 0.0108046446509008 0.0178181382009028 0.0360408197269358 0.0368554520413245 0.0241102226205307 0.0376428356335512 0.0376428356335512 0.0193954265751605 0.0264652444076483 0.0473660118244257 0.00229753299134131 0.0170313559771875 0.020977706376642 0.0248860330639124 0.0320524497002948 0.069713498009316 0.0154801254181459 0.00537106451843333 0.0824792179295051 0.00229753299134131 0.00460522939554193 0.0465837869629259 0.0170378946529195 0.0748363016872438 0.00537210116250746 0.0902008511366627 0.0217529007962041 0.011567742389031 0.0280481917494932 0.031232340187984 0.0123477737484821 0.0563900500551086 0.0344501057345241 0.00923805981830151 0.0217453616382213 0.0131290239074278 0.00769049789740816 0.00614133253862725 0.0384748866553962 0.0417851170943465 0.00769049789740816 0.00229709214790927 0.00460168498542959 0.0248914732563144 0.0498216555021776 0.0194038296668362 0.0802655408711066
"R006225" 0 0.0260415969731849 0.0378091783888715 0.0143688048836785 0.0143336581468069 0.0172491183022036 0.0143336581468069 0.0143688048836785 0.0378091783888715 0.0201816780284026 0.0469003379304666 0.00857163849321877 0.0348151574665601 0.0378091783888715 0.0230470389081543 0.00284091673371547 0.0348151574665601 0.0288954831669783 0.106570466856215 0.0172178385663958 0.0114618199509685 0.0201418235076074 0.0259968999717484 0.0348151574665601 0.00284091673371547 0.0379057507536011 0.043804688624597 0.0378091783888715 0.037765044199349 0.0348936934519107 0.0348936934519107 0.0260415969731849 0.0348479344201374 0.0259968999717484 0.0172178385663958 0.119917999324223 0.0230470389081543 0.0349523632550135 0.154023039738005 0.112960591101098 0.10635983517183 0.0289642677316557 0.00569806736543479 0.00569806736543479 0.0378091783888715 0.0347954358732579 0.0408212356905619 0.0718494219501189
